Dataset,Algorithm,ChainMaxLength,UseCacheTop1PctByLevel,UseTwoLevelSearch,TlsRatio,K,ef,Recall,TimePerQuery(us)
gist-960-euclidean,DeXOR,-1,1,0,0.0000,1,60,0.801000,376675.839000
gist-960-euclidean,DeXOR,-1,1,0,0.0000,1,80,0.836000,471263.103000
gist-960-euclidean,DeXOR,-1,1,0,0.0000,1,100,0.862000,568493.845000
gist-960-euclidean,DeXOR,-1,1,0,0.0000,1,120,0.878000,663143.628000
gist-960-euclidean,DeXOR,-1,1,0,0.0000,1,150,0.899000,796951.705000
gist-960-euclidean,DeXOR,-1,1,0,0.0000,1,200,0.912000,1016144.839000
gist-960-euclidean,DeXOR,-1,1,0,0.0000,1,300,0.930000,1455281.133000
gist-960-euclidean,DeXOR,-1,1,0,0.0000,1,400,0.942000,1856687.836000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,10,0.429000,10972.798000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,20,0.585000,17981.493000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,30,0.670000,23080.913000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,40,0.708000,28988.086000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,50,0.742000,36166.485000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,60,0.771000,40929.237000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,80,0.803000,53788.673000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,100,0.844000,64629.891000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,120,0.860000,76264.662000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,150,0.879000,90588.186000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,200,0.900000,122405.595000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,300,0.914000,181107.728000
gist-960-euclidean,DeXOR,-1,1,1,0.1000,1,400,0.930000,238230.984000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,10,0.481000,20090.050000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,20,0.602000,31326.847000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,30,0.668000,42706.814000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,40,0.715000,52356.118000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,50,0.756000,62264.883000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,60,0.793000,72451.671000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,80,0.830000,90712.176000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,100,0.860000,108857.084000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,120,0.879000,127710.969000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,150,0.893000,154646.581000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,200,0.908000,198630.374000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,300,0.929000,281578.139000
gist-960-euclidean,DeXOR,-1,1,1,0.2000,1,400,0.941000,374041.243000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,10,0.477000,30567.467000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,20,0.608000,49442.442000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,30,0.672000,64468.724000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,40,0.715000,79404.680000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,50,0.760000,94013.787000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,60,0.798000,109126.564000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,80,0.826000,137924.741000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,100,0.850000,164472.712000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,120,0.871000,190184.179000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,150,0.892000,239750.655000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,200,0.910000,304719.600000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,300,0.939000,431581.758000
gist-960-euclidean,DeXOR,-1,1,1,0.3000,1,400,0.939000,546028.472000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,10,0.483000,51253.131000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,20,0.611000,83947.179000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,30,0.678000,112299.766000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,40,0.726000,138128.611000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,50,0.766000,162855.246000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,60,0.796000,189449.220000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,80,0.832000,238124.826000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,100,0.858000,285510.800000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,120,0.877000,332808.269000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,150,0.896000,397943.318000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,200,0.915000,509791.575000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,300,0.937000,723602.613000
gist-960-euclidean,DeXOR,-1,1,1,0.5000,1,400,0.940000,923656.168000
